maHocSinh,maPhuongAn,diemToan,diemVan,diemNgoaiNgu,diemVatLy,diemHoaHoc,diemSinhHoc,diemTrungBinh,mucKhopSoThich,tiLeTaiChinh,khopDiaBan,diemChuanThamKhao,soLuotTuongTacTruoc,khoiTruong,vungMien,nhomNganh,phuongThuc,nhanPhuHop
16,ANH_N628255_DiemThiTHPT,8.8,7.3,6.9,5.1,4.9,6.5,6.583333333333333,0.6,1.0,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.49
16,ANH_N759133_DiemThiTHPT,8.8,7.3,6.9,5.1,4.9,6.5,6.583333333333333,0.6,1.0,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.69
16,ANH_N596695_DiemThiTHPT,8.8,7.3,6.9,5.1,4.9,6.5,6.583333333333333,0.6,1.0,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.66
16,ANH_N779926_DiemThiTHPT,8.8,7.3,6.9,5.1,4.9,6.5,6.583333333333333,0.6,1.0,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.73
17,ANH_N605528_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.17
17,ANH_N827538_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.63
17,ANH_N768284_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.46
17,ANH_N684209_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.62
17,ANH_N174137_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.57
17,ANH_N628706_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.01
17,ANH_N396286_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.67
17,ANH_N700928_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.11
17,ANH_N583852_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.88
17,ANH_N924441_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.84
17,ANH_N395477_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.89
17,ANH_N628255_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.11
17,ANH_N759133_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.2
17,ANH_N596695_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.28
17,ANH_N779926_DiemThiTHPT,5.9,7.8,7.1,7.0,5.0,8.7,6.916666666666667,0.6,1.0,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.8
18,ANH_N605528_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.6,0.4,1.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.79
18,ANH_N827538_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.8,0.4,1.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.21
18,ANH_N768284_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.6,0.4,1.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.6
18,ANH_N684209_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.6,0.4,1.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.74
18,ANH_N174137_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.6,0.4,1.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.61
18,ANH_N628706_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.6,0.4,1.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.47
18,ANH_N396286_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.6,0.4,1.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.46
18,ANH_N700928_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.6,0.4,1.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.03
18,ANH_N583852_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.6,0.4,1.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.44
18,ANH_N924441_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.8,0.4,1.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.33
18,ANH_N395477_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.8,0.4,1.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.97
18,ANH_N628255_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.8,0.4,1.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.71
18,ANH_N759133_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.8,0.4,1.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.76
18,ANH_N596695_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.8,0.4,1.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.83
18,ANH_N779926_DiemThiTHPT,6.9,7.5,6.4,8.8,8.5,6.5,7.433333333333334,0.8,0.4,1.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.02
19,ANH_N605528_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,0.6,0.6,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.29
19,ANH_N827538_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,1.0,0.6,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.84
19,ANH_N768284_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,0.6,0.6,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.86
19,ANH_N684209_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,0.6,0.6,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.63
19,ANH_N174137_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,0.6,0.6,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.38
19,ANH_N628706_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,0.6,0.6,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.32
19,ANH_N396286_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,0.6,0.6,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.3
19,ANH_N700928_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,0.6,0.6,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.55
19,ANH_N583852_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,0.6,0.6,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.76
19,ANH_N924441_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,1.0,0.6,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.69
19,ANH_N395477_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,1.0,0.6,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.01
19,ANH_N628255_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,1.0,0.6,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.57
19,ANH_N759133_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,1.0,0.6,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.78
19,ANH_N596695_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,1.0,0.6,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.74
19,ANH_N779926_DiemThiTHPT,7.9,7.4,7.8,9.5,4.6,7.3,7.416666666666667,1.0,0.6,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.37
20,ANH_N605528_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.8,0.8,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.53
20,ANH_N827538_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.6,0.8,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.37
20,ANH_N768284_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.8,0.8,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.26
20,ANH_N684209_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.8,0.8,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.19
20,ANH_N174137_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.8,0.8,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.77
20,ANH_N628706_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.8,0.8,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.01
20,ANH_N396286_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.8,0.8,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.16
20,ANH_N700928_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.8,0.8,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.78
20,ANH_N583852_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.8,0.8,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.73
20,ANH_N924441_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.6,0.8,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.08
20,ANH_N395477_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.6,0.8,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.54
20,ANH_N628255_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.6,0.8,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.2
20,ANH_N759133_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.6,0.8,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.03
20,ANH_N596695_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.6,0.8,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.21
20,ANH_N779926_DiemThiTHPT,4.2,8.2,5.0,7.6,8.0,4.3,6.216666666666666,0.6,0.8,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.47
21,ANH_N605528_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,1.0,1.0,1.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.53
21,ANH_N827538_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,0.6,1.0,1.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.53
21,ANH_N768284_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,1.0,1.0,1.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.34
21,ANH_N684209_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,1.0,1.0,1.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.63
21,ANH_N174137_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,1.0,1.0,1.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.41
21,ANH_N628706_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,1.0,1.0,1.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.36
21,ANH_N396286_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,1.0,1.0,1.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.86
21,ANH_N700928_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,1.0,1.0,1.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.52
21,ANH_N583852_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,1.0,1.0,1.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.23
21,ANH_N924441_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,0.6,1.0,1.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.41
21,ANH_N395477_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,0.6,1.0,1.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.52
21,ANH_N628255_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,0.6,1.0,1.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.59
21,ANH_N759133_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,0.6,1.0,1.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.7
21,ANH_N596695_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,0.6,1.0,1.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.29
21,ANH_N779926_DiemThiTHPT,7.3,5.7,7.7,7.5,5.9,6.7,6.800000000000001,0.6,1.0,1.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.18
22,ANH_N605528_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.48
22,ANH_N827538_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.14
22,ANH_N768284_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.74
22,ANH_N684209_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.43
22,ANH_N174137_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.6
22,ANH_N628706_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.42
22,ANH_N396286_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.73
22,ANH_N700928_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.27
22,ANH_N583852_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.47
22,ANH_N924441_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.07
22,ANH_N395477_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.06
22,ANH_N628255_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.93
22,ANH_N759133_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.61
22,ANH_N596695_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.25
22,ANH_N779926_DiemThiTHPT,6.0,9.1,6.1,8.3,7.4,6.3,7.199999999999999,0.6,1.0,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.42
23,ANH_N605528_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.27
23,ANH_N827538_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.75
23,ANH_N768284_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.2
23,ANH_N684209_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.3
23,ANH_N174137_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.44
23,ANH_N628706_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.4
23,ANH_N396286_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.62
23,ANH_N700928_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.29
23,ANH_N583852_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.29
23,ANH_N924441_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.85
23,ANH_N395477_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.23
23,ANH_N628255_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.64
23,ANH_N759133_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.07
23,ANH_N596695_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.54
23,ANH_N779926_DiemThiTHPT,6.1,7.4,10.0,8.7,8.4,10.0,8.433333333333334,0.6,1.0,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.92
24,ANH_N605528_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.42
24,ANH_N827538_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.71
24,ANH_N768284_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.78
24,ANH_N684209_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.8
24,ANH_N174137_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.12
24,ANH_N628706_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.75
24,ANH_N396286_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.5
24,ANH_N700928_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.63
24,ANH_N583852_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.32
24,ANH_N924441_DiemThiTHPT,8.6,7.8,9.6,7.9,5.1,6.7,7.616666666666667,0.6,0.4,1.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.72
